Ticker,Company,CIK,Rating Score,Net Income,Revenue,Total Assets,Total Liabilities
MOG-A,MOOG INC.,0000067887,60,235028000.0,3860624000.0,4426055000.0,2433500000.0
DOCU,"DOCUSIGN, INC.",0001261333,60,309085000.0,3219500000.0,4229550000.0,2311730000.0
CARE,"Carter Bankshares, Inc.",0001829576,60,31362000.0,20315000.0,4851922000.0,4432225000.0
VTS,"Vitesse Energy, Inc.",0001944558,60,25277000.0,273989000.0,893350000.0,264033000.0
TASK,"TaskUs, Inc.",0001829864,60,102275000.0,1183547000.0,1050765000.0,450776000.0
GRNT,"Granite Ridge Resources, Inc.",0001928446,60,24353000.0,450306000.0,1168071000.0,562311000.0
TIPT,TIPTREE INC.,0001393726,60,34927000.0,488000.0,6840065000.0,6087666000.0
MLAB,MESA LABORATORIES INC /CO/,0000724004,60,6712000.0,37964000.0,427747000.0,241502000.0
GOLF,Acushnet Holdings Corp.,0001672013,60,188545000.0,1633721000.0,2342699000.0,1557363000.0
YEXT,"Yext, Inc.",0001614178,60,37871000.0,48020000.0,621776000.0,462355000.0
VRRM,VERRA MOBILITY Corp,0001682745,60,136633000.0,132969000.0,1645662000.0,1352702000.0
FBIN,"Fortune Brands Innovations, Inc.",0001519751,60,686700000.0,4463200000.0,6520600000.0,4132000000.0
PAY,"Paymentus Holdings, Inc.",0001841156,60,66937000.0,1196507000.0,667885000.0,107496000.0
CHH,CHOICE HOTELS INTERNATIONAL INC /DE,0001046311,60,369946000.0,1596793000.0,2918203000.0,2736974000.0
WMB,"WILLIAMS COMPANIES, INC.",0000107263,60,2618000000.0,11950000000.0,58573000000.0,
IBCP,INDEPENDENT BANK CORP /MI/,0000039311,60,18572000.0,32075000.0,5505720000.0,5002769000.0
MAMA,"Mama's Creations, Inc.",0001520358,60,5286000.0,95420129.0,85698000.0,33078000.0
WASH,WASHINGTON TRUST BANCORP INC,0000737468,60,52244000.0,229048000.0,6621694000.0,6078110000.0
WLKP,Westlake Chemical Partners LP,0001604665,60,48698000.0,1166695000.0,1256533000.0,454181000.0
CDNS,CADENCE DESIGN SYSTEMS INC,0000813672,60,1108888000.0,5296759000.0,10153148000.0,
ADMQ,"ADM ENDEAVORS, INC.",0001588014,60,486259.0,159836.0,10882561.0,7283463.0
JBI,"Janus International Group, Inc.",0001839839,60,53800000.0,884200000.0,1305000000.0,732500000.0
REYN,Reynolds Consumer Products Inc.,0001786431,60,301000000.0,3756000000.0,4936000000.0,2683000000.0
WTRG,"Essential Utilities, Inc.",0000078128,60,616369000.0,2474615000.0,19464845000.0,
MOVAA,MOVADO GROUP INC,0000072573,60,26552000.0,338600000.0,742621000.0,232361000.0
AHR,"American Healthcare REIT, Inc.",0001632970,60,69806000.0,2260123000.0,5426226000.0,2065611000.0
HALO,"HALOZYME THERAPEUTICS, INC.",0001159036,60,316889000.0,121703000.0,2525323000.0,2476509000.0
SF,STIFEL FINANCIAL CORP,0000720672,60,683779000.0,6347533000.0,41270782000.0,35293465000.0
CPB,CAMPBELL'S Co,0000016732,60,602000000.0,10253000000.0,14896000000.0,10992000000.0
DEC,Diversified Energy Co,0001922446,60,195460000.0,666520000.0,6168959000.0,5173969000.0
ITGR,Integer Holdings Corp,0001114483,60,102808000.0,1853637000.0,3410577000.0,1663934000.0
ENPH,"Enphase Energy, Inc.",0001463101,60,172133000.0,1472985000.0,3509792000.0,2422769000.0
ESAB,ESAB Corp,0001877322,60,226766000.0,2842555000.0,4766094000.0,2554565000.0
UFPI,UFP INDUSTRIES INC,0000912767,60,39959000.0,3941182000.0,4022893000.0,934186000.0
HTB,"HomeTrust Bancshares, Inc.",0001538263,60,64364000.0,10374000.0,4545635000.0,3944945000.0
ENSC,"Ensysce Biosciences, Inc.",0001716947,60,2404519.0,5066650.0,7452479.0,4567729.0
MSI,"Motorola Solutions, Inc.",0000068505,60,2154000000.0,1957000000.0,19389000000.0,
EOG,EOG RESOURCES INC,0000821189,60,4980000000.0,22632000000.0,51799000000.0,
UPS,UNITED PARCEL SERVICE INC,0001090727,60,5572000000.0,18829000000.0,73090000000.0,
AMTM,"Amentum Holdings, Inc.",0002011286,60,66000000.0,14393000000.0,11460000000.0,6840000000.0
SHW,SHERWIN WILLIAMS CO,0000089800,60,2568500000.0,4114400000.0,25901700000.0,
AMT,AMERICAN TOWER CORP /MA/,0001053507,60,1690600000.0,10644600000.0,63190400000.0,52835100000.0
CTAS,CINTAS CORP,0000723254,60,1999968000.0,1619584000.0,10529140000.0,
HCA,"HCA Healthcare, Inc.",0000860730,60,6784000000.0,75600000000.0,60720000000.0,45623000000.0
GBTC,Grayscale Bitcoin Trust ETF,0001588489,60,-993547000.0,,14497437000.0,0.0
BBSI,BARRETT BUSINESS SERVICES INC,0000902791,60,54448000.0,244726000.0,779067000.0,538067000.0
CTO,"CTO Realty Growth, Inc.",0000023795,60,10092000.0,149545000.0,1263902000.0,696556000.0
LFST,"LifeStance Health Group, Inc.",0001845257,60,9663000.0,1424285000.0,2203933000.0,682918000.0
MRNA,"Moderna, Inc.",0001682852,60,-2822000000.0,19263000000.0,12338000000.0,3688000000.0
OXY,OCCIDENTAL PETROLEUM CORP /DE/,0000797468,60,4696000000.0,21593000000.0,84186000000.0,
SHBI,SHORE BANCSHARES INC,0001035092,60,59506000.0,20853000.0,6258818000.0,5668945000.0
APO,"Apollo Global Management, Inc.",0001858681,60,3492000000.0,32049000000.0,460949000000.0,418434000000.0
FDX,FEDEX CORP,0001048911,60,4433000000.0,17314000000.0,98937000000.0,
NOC,NORTHROP GRUMMAN CORP /DE/,0001133421,60,4182000000.0,41954000000.0,51377000000.0,34703000000.0
NWE,"NorthWestern Energy Group, Inc.",0001993004,60,44691000.0,414265000.0,8459691000.0,5573951000.0
FCN,"FTI CONSULTING, INC",0000887936,60,270871000.0,3788857000.0,3490528000.0,1756797000.0
PD,"PagerDuty, Inc.",0001568100,60,173373000.0,492546000.0,990515000.0,719850000.0
CPF,CENTRAL PACIFIC FINANCIAL CORP,0000701347,60,77480000.0,51817000.0,7409241000.0,6816660000.0
KLIC,KULICKE & SOFFA INDUSTRIES INC,0000056978,60,213000.0,654081000.0,1104342000.0,282851000.0
BOX,BOX INC,0001372612,60,115383000.0,506142000.0,1546060000.0,1348962000.0
JEF,Jefferies Financial Group Inc.,0000096223,60,1667403000.0,10823677000.0,76012347000.0,65369738000.0
C,CITIGROUP INC,0000831001,60,14306000000.0,85225000000.0,2657202000000.0,2443380000000.0
PM,Philip Morris International Inc.,0001413329,60,11348000000.0,40648000000.0,69185000000.0,77213000000.0
RTX,RTX Corp,0000101829,60,6732000000.0,80738000000.0,171079000000.0,103941000000.0
PODD,INSULET CORP,0001145197,60,247100000.0,2708100000.0,3190400000.0,1675200000.0
MOD,MODINE MANUFACTURING CO,0000067347,60,121500000.0,1352500000.0,2674600000.0,1471800000.0
COSO,"CoastalSouth Bancshares, Inc.",0001297107,60,24892000.0,1985000.0,2306586000.0,2047057000.0
LFMD,"LifeMD, Inc.",0000948320,60,14354106.0,12468578.0,70411319.0,47254739.0
FSBW,"FS Bancorp, Inc.",0001530249,60,33346000.0,4612000.0,3196847000.0,2889153000.0
HTCR,"HeartCore Enterprises, Inc.",0001892322,60,5793884.0,30407229.0,13061477.0,5778626.0
CAC,CAMDEN NATIONAL CORP,0000750686,60,65160000.0,41739000.0,6974584000.0,6278026000.0
ENSG,"ENSIGN GROUP, INC",0001125376,60,343971000.0,5057841000.0,5462970000.0,3228146000.0
KNX,Knight-Swift Transportation Holdings Inc.,0001492691,60,65946000.0,7469689000.0,11955436000.0,4863570000.0
CSR,CENTERSPACE,0000798359,60,17101000.0,273662000.0,1926167000.0,1080411000.0
KTB,"Kontoor Brands, Inc.",0001760965,60,227452000.0,2097839000.0,2582672000.0,2017805000.0
CNK,"Cinemark Holdings, Inc.",0001385280,60,138200000.0,3115000000.0,5230650000.0,948938000.0
VNT,Vontier Corp,0001786842,60,406100000.0,3075600000.0,4368800000.0,3117600000.0
ABX,"Abacus Global Management, Inc.",0001814287,60,36525269.0,235237636.0,902240258.0,478699328.0
HAFC,HANMI FINANCIAL CORP,0001109242,60,76089000.0,270165000.0,7869185000.0,7072799000.0
PSTL,"Postal Realty Trust, Inc.",0001759774,60,14149000.0,95823000.0,759057000.0,399496000.0
ARI,"Apollo Commercial Real Estate Finance, Inc.",0001467760,60,126720000.0,271589000.0,9900967000.0,8044877000.0
BB,BLACKBERRY Ltd,0001070235,60,53200000.0,549100000.0,1245200000.0,499200000.0
CMRF,"CIM GROUP, INC.",0001498547,60,52356000.0,416004000.0,5095097000.0,3184676000.0
BZH,BEAZER HOMES USA INC,0000915840,60,45588000.0,686748000.0,2609708000.0,1360802000.0
HIPO,Hippo Holdings Inc.,0001828105,60,57700000.0,468600000.0,1905500000.0,1469400000.0
CRTO,Criteo S.A.,0001576427,60,144602000.0,2296692000.0,2201207000.0,1015478000.0
MYRG,MYR GROUP INC.,0000700923,60,118416000.0,1531169000.0,1644079000.0,983656000.0
APEI,AMERICAN PUBLIC EDUCATION INC,0001201792,60,31557000.0,198174000.0,521418000.0,226636000.0
ORRF,ORRSTOWN FINANCIAL SERVICES INC,0000826154,60,80855000.0,37144000.0,5542255000.0,4950720000.0
SKYH,Sky Harbour Group Corp,0001823587,60,18818000.0,27540000.0,593176000.0,421210000.0
RL,RALPH LAUREN CORP,0001037038,60,941100000.0,8114500000.0,7739500000.0,4898100000.0
VNOM,"Viper Energy, Inc.",0002074176,60,-68000000.0,1395000000.0,12671000000.0,2308000000.0
ULTA,"Ulta Beauty, Inc.",0001403568,60,1153479000.0,12392820000.0,6999294000.0,4195843000.0
DTK,DTE ENERGY CO,0000936340,60,1462000000.0,3271000000.0,54066000000.0,
DTB,DTE ENERGY CO,0000936340,60,1462000000.0,3271000000.0,54066000000.0,
DTG,DTE ENERGY CO,0000936340,60,1462000000.0,3271000000.0,54066000000.0,
BLKB,BLACKBAUD INC,0001280058,60,114970000.0,242606000.0,2390682000.0,2305628000.0
L,LOEWS CORP,0000060086,60,1667000000.0,18454000000.0,86348000000.0,66707000000.0
LLY,ELI LILLY & Co,0000059478,60,20640000000.0,65179000000.0,112476000000.0,
AFGE,AMERICAN FINANCIAL GROUP INC,0001042046,60,842000000.0,8174000000.0,32642000000.0,27822000000.0
AFGB,AMERICAN FINANCIAL GROUP INC,0001042046,60,842000000.0,8174000000.0,32642000000.0,27822000000.0
AFGC,AMERICAN FINANCIAL GROUP INC,0001042046,60,842000000.0,8174000000.0,32642000000.0,27822000000.0
AFGD,AMERICAN FINANCIAL GROUP INC,0001042046,60,842000000.0,8174000000.0,32642000000.0,27822000000.0
LFMDP,"LifeMD, Inc.",0000948320,60,14354106.0,12468578.0,70411319.0,47254739.0
GE,GENERAL ELECTRIC CO,0000040545,60,8704000000.0,45855000000.0,130169000000.0,111271000000.0
MRK,"Merck & Co., Inc.",0000310158,60,18254000000.0,65011000000.0,136866000000.0,
PRH,PRUDENTIAL FINANCIAL INC,0001137774,50,3576000000.0,60774000000.0,773740000000.0,738159000000.0
CAT,CATERPILLAR INC,0000018230,50,968000000.0,67589000000.0,98585000000.0,77267000000.0
FBIO,"Fortress Biotech, Inc.",0001429260,50,6815000.0,63262000.0,185548000.0,123365000.0
HFUS,"Hartford Creative Group, Inc.",0001482554,50,1099110.0,2035211.0,6913322.0,6614134.0
SCCE,Sachem Capital Corp.,0001682220,50,6308000.0,57500000.0,460047000.0,285110000.0
ABBV,AbbVie Inc.,0001551152,50,1816000000.0,16618000000.0,133960000000.0,
PFH,PRUDENTIAL FINANCIAL INC,0001137774,50,3576000000.0,60774000000.0,773740000000.0,738159000000.0
SREA,SEMPRA,0001032208,50,1837000000.0,13702000000.0,110878000000.0,
NTST,NETSTREIT Corp.,0001798100,50,6938000.0,195006000.0,2614196000.0,1161630000.0
NEO,NEOGENOMICS INC,0001077183,50,-108025000.0,,1359830000.0,523268000.0
ANG-PD,American National Group Inc.,0001039828,50,533000000.0,7487000000.0,130257000000.0,120588000000.0
TSSI,"TSS, Inc.",0001320760,50,15125000.0,245719000.0,184935000.0,108300000.0
RELL,"RICHARDSON ELECTRONICS, LTD.",0000355948,50,6383000.0,228564000.0,202017000.0,38316000.0
ASLE,AerSale Corp,0001754170,50,8575000.0,335286000.0,640472000.0,216041000.0
MNTK,"Montauk Renewables, Inc.",0001826600,50,1748000.0,176382000.0,435460000.0,172312000.0
VST,Vistra Corp.,0001692819,50,944000000.0,17738000000.0,41550000000.0,36440000000.0
EXC,EXELON CORP,0001109357,50,378000000.0,24258000000.0,116570000000.0,87772000000.0
RVMD,"Revolution Medicines, Inc.",0001628171,50,-1131301000.0,0.0,2354508000.0,723211000.0
AEBI,Aebi Schmidt Holding AG,0002048519,50,9739000.0,1526625000.0,2008279000.0,1193328000.0
ARKB,Ark 21Shares Bitcoin ETF,0001869699,50,-1150044000.0,,3381928000.0,76605000.0
SLGN,SILGAN HOLDINGS INC,0000849869,50,288403000.0,1048291000.0,9397083000.0,
CCC,CCC Intelligent Solutions Holdings Inc.,0001818201,50,1688000.0,1057001000.0,3573432000.0,1786422000.0
PEVM,PHOENIX MOTOR INC.,0001879848,50,7932000.0,111000.0,57577000.0,47257000.0
AOXY,ADVANCED OXYGEN TECHNOLOGIES INC,0000352991,50,4138.0,43445.0,693077.0,277463.0
RJET,REPUBLIC AIRWAYS HOLDINGS INC.,0000810332,50,76200000.0,1676500000.0,3276600000.0,1948100000.0
BLLN,"BillionToOne, Inc.",0002070849,50,7454000.0,305112000.0,632654000.0,152549000.0
ACHR,Archer Aviation Inc.,0001824502,50,-618200000.0,300000.0,2465900000.0,263100000.0
WGO,WINNEBAGO INDUSTRIES INC,0000107687,50,25700000.0,530396000.0,2154400000.0,929700000.0
SABR,Sabre Corp,0001597033,50,524617000.0,923928000.0,4502128000.0,
JBSS,SANFILIPPO JOHN B & SON INC,0000880117,50,61934000.0,1175673000.0,658581000.0,278633000.0
RHI,ROBERT HALF INC.,0000315213,50,132990000.0,5378506000.0,2856276000.0,1580419000.0
TDW,TIDEWATER INC,0000098222,50,334661000.0,118776000.0,2386911000.0,
CHEF,"Chefs' Warehouse, Inc.",0001517175,50,72361000.0,1301520000.0,2028007000.0,1423698000.0
CNR,"Core Natural Resources, Inc.",0001710366,50,-153216000.0,2236311000.0,6130053000.0,2451819000.0
TRNS,TRANSCAT INC,0000099302,50,5376000.0,331877000.0,480487000.0,179868000.0
VZ,VERIZON COMMUNICATIONS INC,0000732712,50,17174000000.0,138191000000.0,404258000000.0,
ABT,ABBOTT LABORATORIES,0000001800,50,6524000000.0,44328000000.0,86713000000.0,
ORI,OLD REPUBLIC INTERNATIONAL CORP,0000074260,50,206300000.0,2389400000.0,29862700000.0,23934200000.0
FLXS,FLEXSTEEL INDUSTRIES INC,0000037472,50,33128000.0,459178000.0,254009000.0,120514000.0
ALTO,"Alto Ingredients, Inc.",0000778164,50,13338000.0,917927000.0,388786000.0,143545000.0
FMNB,FARMERS NATIONAL BANC CORP /OH/,0000709337,50,54586000.0,279922000.0,5245870000.0,4760145000.0
KRT,Karat Packaging Inc.,0001758021,50,31478000.0,467743000.0,287686000.0,130816000.0
MOH,"MOLINA HEALTHCARE, INC.",0001179929,50,472000000.0,45426000000.0,15564000000.0,11495000000.0
LINE,"Lineage, Inc.",0001868159,50,-100000000.0,5355000000.0,19185000000.0,9942000000.0
DVA,DAVITA INC.,0000927066,50,746803000.0,13643069000.0,17480103000.0,16321665000.0
LFUS,LITTELFUSE INC /DE,0000889331,50,-71700000.0,757853000.0,3956796000.0,1530762000.0
MP,MP Materials Corp. / DE,0001801368,50,-85874000.0,331952000.0,3864160000.0,1471792000.0
SCI,SERVICE CORP INTERNATIONAL,0000089089,50,542614000.0,4309234000.0,18654512000.0,
AUR,"Aurora Innovation, Inc.",0001828108,50,-816000000.0,3000000.0,2343000000.0,203000000.0
MGM,MGM Resorts International,0000789570,50,205862000.0,2513213000.0,41373786000.0,38097468000.0
LAZ,"Lazard, Inc.",0001311370,50,236831000.0,3186466000.0,4940734000.0,3951604000.0
VVV,VALVOLINE INC,0001674910,50,210700000.0,594000000.0,2670400000.0,
MCHP,MICROCHIP TECHNOLOGY INC,0000827054,50,230000000.0,1329800000.0,14370100000.0,
ACEL,"Accel Entertainment, Inc.",0001698991,50,51470000.0,0.0,1103393000.0,16002472.0
SIVR,abrdn Silver ETF Trust,0001450922,50,2836674000.0,,5431606000.0,1374000.0
KMX,CARMAX INC,0001170010,50,247290000.0,25881131000.0,26367903000.0,20479047000.0
SNX,TD SYNNEX CORP,0001177394,50,827660000.0,20053764000.0,34250898000.0,25800469000.0
PPLT,abrdn Platinum ETF Trust,0001460235,50,1341630000.0,,2864352000.0,1384000.0
IAU,ISHARES GOLD TRUST,0001278680,50,24262756542.0,-606324000.0,6214710000.0,1323000.0
P,"Everpure, Inc.",0001474432,50,188181000.0,3662843000.0,4674259000.0,3228591000.0
DBC,Invesco DB Commodity Index Tracking Fund,0001328237,50,92462858.0,,1226515325.0,3315207.0
MARA,"MARA Holdings, Inc.",0001507605,50,-1311480000.0,907093000.0,7286899000.0,765221042.0
PRU,PRUDENTIAL FINANCIAL INC,0001137774,50,3576000000.0,60774000000.0,773740000000.0,738159000000.0
BAR,GraniteShares Gold Trust,0001690437,50,246909000.0,,1334011000.0,205000.0
CXM,"Sprinklr, Inc.",0001569345,50,22905000.0,857200000.0,1205061000.0,612418000.0
GLTR,abrdn Precious Metals Basket ETF Trust,0001483386,50,1066234000.0,,2578725000.0,1302000.0
NXPI,NXP Semiconductors N.V.,0001413447,50,2021000000.0,12269000000.0,26560000000.0,
MTH,Meritage Homes CORP,0000833079,50,453013000.0,,7622287000.0,2426644000.0
SR,SPIRE INC,0001126956,50,271700000.0,1976400000.0,11575300000.0,
DYN,"Dyne Therapeutics, Inc.",0001818794,50,-446214000.0,,1186958000.0,214829000.0
SRE,SEMPRA,0001032208,50,1837000000.0,13702000000.0,110878000000.0,
PAR,PAR TECHNOLOGY CORP,0000708821,50,-84461000.0,455547000.0,1369144000.0,543994000.0
LINC,LINCOLN EDUCATIONAL SERVICES CORP,0001286613,50,19998000.0,261853000.0,493164000.0,293476000.0
AMBO,Ambow Education Holding Ltd.,0001494558,50,1359000.0,9469000.0,20796000.0,12546000.0
INBP,INTEGRATED BIOPHARMA INC,0001016504,50,808000.0,43710000.0,24901000.0,4584000.0
RPC,"Ridgepost Capital, Inc.",0001841968,50,19501000.0,297346000.0,928302000.0,524843000.0
PCRX,"Pacira BioSciences, Inc.",0001396814,50,7034000.0,541533000.0,1264917000.0,571806000.0
LNC-PD,LINCOLN NATIONAL CORP,0000059558,50,1177000000.0,18212000000.0,417204000000.0,406298000000.0
STRT,STRATTEC SECURITY CORP,0000933034,50,20598000.0,439195000.0,387479000.0,121982000.0
RSG,"REPUBLIC SERVICES, INC.",0001060391,50,2139249000.0,19027000000.0,34366000000.0,
APD,"Air Products & Chemicals, Inc.",0000002969,50,-394500000.0,12037300000.0,41059500000.0,23709700000.0
MIAX,"MIAMI INTERNATIONAL HOLDINGS, INC.",0001438472,50,-70029000.0,1364073000.0,1259425000.0,378408000.0
CMI,CUMMINS INC,0000026172,50,1040000000.0,33670000000.0,33992000000.0,20584000000.0
GM,General Motors Co,0001467858,50,2697000000.0,185019000000.0,281284000000.0,218116000000.0
OTF,Blue Owl Technology Finance Corp.,0001747777,50,720371000.0,,14715011000.0,6673413000.0
IRDM,Iridium Communications Inc.,0001418819,50,114372000.0,871659000.0,2531009000.0,2068409000.0
EL,ESTEE LAUDER COMPANIES INC,0001001250,50,-462000000.0,15049000000.0,19762000000.0,8745000000.0
EPD,ENTERPRISE PRODUCTS PARTNERS L.P.,0001061219,50,5810000000.0,52596000000.0,77902000000.0,
PWR,"QUANTA SERVICES, INC.",0001050915,50,1028378000.0,28479697000.0,24926901000.0,15899027000.0
IDT,IDT CORP,0001005731,50,76094000.0,1231495000.0,626203000.0,295787000.0
ED,CONSOLIDATED EDISON INC,0001047862,50,2023000000.0,16918000000.0,74603000000.0,
CLS,CELESTICA INC,0001030894,50,832500000.0,12390900000.0,7213100000.0,4996800000.0
IPCXR,Inflection Point Acquisition Corp. III,0002012318,50,498416.0,100000000.0,261134426.0,15020893.0
IPCXU,Inflection Point Acquisition Corp. III,0002012318,50,498416.0,100000000.0,261134426.0,15020893.0
ASTE,ASTEC INDUSTRIES INC,0000792987,50,38800000.0,1410400000.0,1367200000.0,685600000.0
UEC,URANIUM ENERGY CORP,0001334933,50,-87656000.0,66837000.0,1107653000.0,123753000.0
SLV,iShares Silver Trust,0001330568,50,21306921615.0,-1914970000.0,5263140000.0,2338000.0
DSP,Viant Technology Inc.,0001828791,50,8352000.0,344201000.0,474663000.0,185862000.0
CNO,"CNO Financial Group, Inc.",0001224608,50,92900000.0,1143100000.0,38790600000.0,36152400000.0
CASS,CASS INFORMATION SYSTEMS INC,0000708781,50,35116000.0,190750000.0,2606024000.0,2363026000.0
DGICA,DONEGAL GROUP INC,0000800457,50,79340740.0,978014322.0,2386629452.0,1746211373.0
MUR,MURPHY OIL CORP,0000717423,50,11900000.0,2718823000.0,9832626000.0,4595929000.0
TPGXL,TPG Inc.,0001880661,50,184588000.0,4670212000.0,13492935000.0,9356560000.0
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",0001501585,50,605000000.0,12484000000.0,12749000000.0,7676000000.0
NYT,NEW YORK TIMES CO,0000071691,50,343981000.0,509358000.0,2997090000.0,
ELAN,Elanco Animal Health Inc,0001739104,50,-232000000.0,4715000000.0,13358000000.0,6811000000.0
AZO,AUTOZONE INC,0000866787,50,2498247000.0,18938717000.0,19355324000.0,
MCY,MERCURY GENERAL CORP,0000064996,50,541094000.0,5992468000.0,9560669000.0,7143394000.0
HP,"Helmerich & Payne, Inc.",0000046765,50,-163695000.0,3746013000.0,6705738000.0,2251396000.0
PTRN,Pattern Group Inc.,0001811935,50,16246000.0,2501315000.0,947639000.0,366644000.0
SITE,"SiteOne Landscape Supply, Inc.",0001650729,50,151800000.0,4704800000.0,3219600000.0,1536400000.0
CUZ,COUSINS PROPERTIES INC,0000025232,50,40503000.0,993816000.0,8890132000.0,4187930000.0
MTUS,Metallus Inc.,0001598428,50,-1200000.0,1158300000.0,1140200000.0,454200000.0
PAYS,"Paysign, Inc.",0001496443,50,7551613.0,24120434.0,276253203.0,227763032.0
OPRX,OptimizeRx Corp,0001448431,50,5132000.0,109429000.0,176918000.0,48624000.0
NJR,NEW JERSEY RESOURCES CORP,0000356309,50,335627000.0,1351305000.0,7578775000.0,
MRCY,MERCURY SYSTEMS INC,0001049521,50,-29673000.0,983622000.0,2322776000.0,825318000.0
AIR,AAR CORP,0000001750,50,187700000.0,,3355900000.0,1800000.0
PPLC,PPL Corp,0000922224,50,1181000000.0,9042000000.0,45244000000.0,
XIFR,"XPLR Infrastructure, LP",0001603145,50,-28000000.0,1188000000.0,19595000000.0,8696000000.0
CMC,COMMERCIAL METALS Co,0000022444,50,84662000.0,7918430000.0,7171834000.0,2978508000.0
OPLN,"OPENLANE, Inc.",0001395942,50,177700000.0,494300000.0,4724300000.0,
TTC,TORO CO,0000737758,50,316100000.0,539303000.0,3438800000.0,
FROG,JFrog Ltd,0001800667,50,-71819000.0,531840000.0,1341377000.0,453930000.0
CCSI,"Consensus Cloud Solutions, Inc.",0001866633,50,84527000.0,349696000.0,663815000.0,650042000.0
CNNE,"Cannae Holdings, Inc.",0001704720,50,-513200000.0,499700000.0,1320700000.0,329800000.0
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,0000788784,50,2111000000.0,12168000000.0,57576000000.0,
CCL,Carnival Corp Ltd.,0000815097,50,2760000000.0,18881000000.0,51687000000.0,
PSN,PARSONS CORP,0000275880,50,241139000.0,6364245000.0,5769534000.0,3001862000.0
